time,open,high,low,close,vwap,volume,count,sma,ema,rsi,macd,macdsignal,macdhist,upperband,middleband,lowerband
1702402800,40889.9,40897.6,40862.0,40897.2,40889.4,0.3695022,17,40918.41499999999,40935.110683447674,39.66070986061212,-69.69537597231829,-81.90063682883518,12.205260856516887,41105.334408019036,40918.41500000001,40731.49559198098
1702402860,40900.0,40900.0,40891.5,40891.5,40897.1,0.19695489,18,40903.425,40930.95728502409,39.0296063672601,-64.86529082236666,-78.49356762754147,13.628276805174806,41042.31957691693,40903.425,40764.53042308307
1702402920,40891.6,40897.0,40891.6,40897.0,40896.9,0.20964008,16,40893.875,40927.72325787894,40.02137220351202,-59.90308404308598,-74.77547091065037,14.872386867564387,41003.97297225943,40893.87500000001,40783.77702774059
1702402980,40896.9,40921.1,40896.9,40921.0,40918.1,1.29077464,16,40888.555,40927.08294760475,44.28059037624894,-53.41812905597908,-70.50400253971611,17.085873483737032,40981.23575256071,40888.55500000001,40795.87424743931
1702403040,40915.6,40915.7,40891.6,40891.6,40911.8,3.1077648,22,40882.465000000004,40923.70361926144,40.48764451056297,-50.07386940447759,-66.41797591266841,16.34410650819082,40955.444237432195,40882.465000000004,40809.48576256781
1702403100,40891.5,40891.5,40868.1,40884.6,40884.5,3.10070388,36,40879.01,40919.97946504607,39.617511142242265,-47.44148512590618,-62.62267775531596,15.181192629409779,40944.31120670933,40879.01,40813.70879329067
1702403160,40884.5,40884.6,40815.1,40815.1,40875.8,2.73541397,39,40876.2,40909.990944565485,32.21480836497035,-50.382591629859235,-60.174660530224614,9.79206890036538,40947.17655949695,40876.2,40805.22344050305
1702403220,40815.1,40822.1,40804.2,40820.6,40818.2,0.68369935,18,40872.05,40901.47752127353,33.27733319584378,-51.673970325209666,-58.47452248922163,6.800552164011961,40945.78535106455,40872.05,40798.314648935455
1702403280,40819.5,40859.4,40790.5,40811.8,40802.9,14.06985631,74,40868.2,40892.93680496177,32.402181818444355,-52.798851407598704,-57.33938827289704,4.540536865298336,40945.96575081056,40868.2,40790.434249189435
1702403340,40809.0,40822.1,40762.5,40815.1,40794.3,63.87458311,115,40867.71,40885.52377591779,33.11256902628374,-52.81522431936173,-56.43455548218998,3.619331162828246,40946.675154326695,40867.71,40788.744845673304
1702403400,40825.8,40846.0,40789.2,40789.2,40827.5,1.30295309,19,40861.67,40876.35008297324,30.41129938379809,-54.2922660671029,-56.00609759917256,1.713831532069662,40945.12444505051,40861.67,40778.215554949486
1702403460,40791.5,40803.4,40762.4,40762.4,40802.3,2.23541693,16,40854.41499999999,40865.49769411864,27.877091513410573,-56.9686689627124,-56.19861187188053,-0.7700570908318696,40945.54640567195,40854.41499999999,40763.28359432804
1702403520,40792.8,40830.4,40791.8,40830.4,40795.7,0.49379065,15,40851.455,40862.15505658353,41.2537141353539,-52.99184879303357,-55.55725925611114,2.565410463077569,40941.66383491559,40851.455,40761.24616508441
1702403580,40825.9,40835.2,40825.9,40835.2,40833.6,0.02676643,10,40851.494999999995,40859.587908337475,42.07046628049475,-48.88930479920964,-54.22366836473084,5.334363565521201,40941.674254256686,40851.494999999995,40761.315745743304
1702403640,40835.2,40835.2,40750.1,40753.8,40761.7,1.80632349,35,40848.935,40849.5128694482,33.551456787852814,-51.611365148215555,-53.701207721427785,2.0898425732122305,40946.825699752204,40848.935,40751.04430024779
1702403700,40753.7,40778.6,40713.5,40735.4,40748.8,2.28859402,71,40845.175,40838.644977119795,31.975282397075862,-54.623676075229014,-53.88570139218803,-0.7379746830409815,40953.84957612532,40845.175,40736.500423874684
1702403760,40750.2,40793.8,40750.2,40782.7,40785.2,4.31711641,34,40840.505,40833.31688406077,39.80396637849196,-52.588037330584484,-53.626168579867326,1.0381312492828414,40951.46572232325,40840.505,40729.544277676745
1702403820,40767.2,40774.1,40718.9,40718.9,40767.0,6.9366819,28,40832.604999999996,40822.420037959746,34.10288369023521,-55.48332848699647,-53.997600561293154,-1.4857279257033156,40954.07630483301,40832.604999999996,40711.13369516698
1702403880,40713.3,40738.9,40700.0,40700.0,40706.3,1.72546684,40,40822.590000000004,40810.76098672548,32.612687702230865,-58.627122658115695,-54.92350498065766,-3.703617677458034,40952.79895360244,40822.59,40692.38104639755
1702403940,40699.3,40699.3,40662.4,40662.4,40669.9,11.90452407,71,40810.795,40796.6313689421,29.820891966853193,-63.4215241009224,-56.62310880471061,-6.798415296211786,40953.56632029079,40810.795,40668.02367970921
1702404000,40662.8,40728.2,40662.4,40712.1,40670.4,5.26553625,45,40801.54,40788.58076237619,37.443799283737384,-62.490396751541994,-57.79656639407689,-4.693830357465103,40944.70426089992,40801.53999999999,40658.37573910007
1702404060,40710.0,40745.5,40683.3,40745.5,40698.9,1.36243938,28,40794.240000000005,40784.47783262607,42.00304257231571,-58.38435228406888,-57.91412357207529,-0.47022871199359173,40933.13701795762,40794.24,40655.34298204238
1702404120,40745.5,40763.2,40745.5,40750.6,40746.5,1.27624728,13,40786.92,40781.25137237597,42.68989275305085,-54.095179527110304,-57.15033476308229,3.055155235971988,40918.62808022794,40786.92,40655.21191977205
1702404180,40780.7,40800.0,40780.7,40800.0,40796.6,0.08978842,13,40780.87,40783.03695595921,48.991364178595695,-46.17750651779352,-54.955769114024534,8.778262596231016,40897.657569535986,40780.869999999995,40664.082430464005
1702404240,40800.0,40835.2,40800.0,40813.4,40831.2,1.00743875,27,40776.96,40785.92867443928,50.57876597778056,-38.379016194048745,-51.64041853002938,13.261402335980634,40883.43815549267,40776.96,40670.481844507325
1702404300,40825.7,40835.2,40800.6,40835.2,40824.1,4.08975591,11,40774.49,40790.62118163554,53.134037632367836,-30.092688832781278,-47.33087259057976,17.23818375779848,40872.84801745531,40774.49,40676.131982544684
1702404360,40835.1,40882.9,40835.1,40882.9,40837.4,5.87844485,26,40777.88,40799.409640527396,58.22381554686965,-19.452487181268225,-41.75519550871745,22.302708327449224,40885.81072962994,40777.88,40669.94927037005
1702404420,40882.0,40909.4,40875.6,40909.4,40904.9,0.26560962,20,40782.32,40809.88491285812,60.77265448121057,-8.780505976450513,-35.16025760226406,26.379751625813547,40903.41785463526,40782.32,40661.222145364736
1702404480,40909.4,40999.9,40909.4,40999.9,40965.8,7.22826783,66,40791.725,40827.98158782402,67.96168971690201,6.900168824780849,-26.748172316855076,33.648341141635925,40945.36507126619,40791.725,40638.084928733806
1702404540,40996.0,40999.9,40987.9,40999.9,40993.8,0.52374116,16,40800.965000000004,40844.35476993602,67.96168971690201,19.10696339754213,-17.577145173975634,36.68410857151777,40979.35179630595,40800.965000000004,40622.57820369406
1702404600,40988.0,41000.0,40985.0,40999.7,40992.4,9.34741768,68,40811.490000000005,40859.14955375163,67.92978222285102,28.436993750583497,-8.374317389063807,36.8113111396473,41009.6065909171,40811.490000000005,40613.37340908291
1702404660,40999.8,41017.7,40988.1,41017.7,41010.2,0.70808559,27,40824.255,40874.24959625148,69.32560944672429,36.8586757223311,0.6722812332151751,36.186394489115926,41040.17385026259,40824.255,40608.336149737406
1702404720,41017.7,41023.7,41009.6,41015.4,41013.9,10.0297739,25,40833.505,40887.692491846574,68.9128755461099,42.85334193128074,9.108493372828288,33.744848558452446,41064.97514904565,40833.505,40602.03485095435
1702404780,41015.2,41015.6,41015.2,41015.6,41015.4,0.20548535,12,40842.525,40899.87415928976,68.93019769545374,47.077614978967176,16.702317694056067,30.37529728491111,41087.23734439109,40842.525,40597.81265560891
1702404840,41027.9,41099.9,41027.9,41099.8,41066.5,5.06958875,82,40859.825,40918.91471554788,75.19638056783948,56.56754269463272,24.675362694171397,31.892180000461323,41125.06193464389,40859.825,40594.5880653561
1702404900,41099.9,41178.0,41099.9,41178.0,41143.9,2.09940695,108,40881.955,40943.58950454331,79.35986108040255,69.59620352376805,33.659530860090726,35.93667266367733,41174.43138177804,40881.955,40589.47861822196
1702404960,41174.0,41252.0,41158.7,41245.8,41221.4,3.81858669,53,40905.11,40972.371456491564,82.1564596348953,84.41927165459492,43.81147901899156,40.60779263560336,41233.59766125625,40905.11,40576.62233874375
1702405020,41240.4,41279.1,41240.4,41260.1,41259.4,1.53023124,39,40932.17,40999.77417492094,82.68921198944767,96.21148433082999,54.291480081359246,41.92000424947074,41283.23112914847,40932.17,40581.10887085152
1702405080,41260.0,41260.1,41178.5,41187.0,41211.0,0.68332494,23,40956.520000000004,41017.60520588085,71.01654922145902,98.5226311930528,63.13771030369796,35.384920889354845,41307.346610161134,40956.520000000004,40605.693389838874
1702405140,41205.2,41237.0,41193.5,41219.0,41195.9,0.99042248,20,40984.35,41036.785662463626,72.82500480238157,101.76330031652469,70.86282830626331,30.90047201026138,41325.61105842698,40984.35,40643.08894157302
1702405200,41219.0,41296.3,41219.0,41276.2,41286.5,30.51012525,180,41012.555,41059.58702794328,75.73905004677061,107.70555332988442,78.23137331098754,29.474180018896888,41352.39068661579,41012.555,40672.71931338421
1702405260,41280.6,41327.4,41259.9,41259.9,41313.6,32.79951283,68,41038.275,41078.664453853446,73.32602830187923,109.83346605169208,84.55179185912844,25.281674192563642,41371.16305250218,41038.275,40705.38694749782
1702405320,41259.9,41259.9,41239.2,41240.5,41244.5,1.42231479,29,41062.770000000004,41094.077363010256,70.4491852736957,108.70139236020623,89.381711959344,19.319680400862225,41379.06423705998,41062.770000000004,40746.47576294003
1702405380,41229.6,41261.4,41229.6,41255.7,41255.0,1.45031667,19,41085.555,41109.46999510452,71.39609773201818,107.78821334426175,93.06301223632755,14.725201107934197,41388.210252552504,41085.555,40782.899747447496
1702405440,41248.9,41268.1,41240.5,41243.1,41244.6,0.74137315,32,41107.04,41122.196662237424,69.41056259689584,104.83927578652947,95.41826494636794,9.421010840161529,41389.71330542582,41107.03999999999,40824.366694574164
1702405500,41240.6,41240.6,41234.1,41234.1,41239.7,1.50273955,17,41126.985,41132.854122976714,67.95680269313846,100.61615632350004,96.45784322179436,4.158313101705673,41385.369281831445,41126.985,40868.600718168556
1702405560,41236.6,41261.3,41233.1,41261.0,41252.3,0.22634604,12,41145.89,41145.058492217024,69.98058502529602,98.30669057527848,96.82761269249119,1.4790778827872941,41384.65630331567,41145.89,40907.12369668433
1702405620,41255.8,41305.5,41252.2,41305.5,41293.9,2.22667105,23,41165.695,41160.3386358154,73.01668252183416,98.92683347253478,97.24745684849991,1.679376624034873,41387.843513163396,41165.69499999999,40943.54648683659
1702405680,41302.6,41368.5,41300.9,41363.1,41343.8,1.15865562,51,41183.854999999996,41179.64924192822,76.35077443901027,102.88020088808116,98.37400565641616,4.506195231665004,41408.19173328309,41183.854999999996,40959.5182667169
1702405740,41355.2,41367.9,41332.5,41367.8,41359.5,5.49420128,25,41202.25,41197.56836174458,76.60479515484352,105.18007335453149,99.73521919603922,5.444854158492262,41423.547830989126,41202.24999999999,40980.95216901086
1702405800,41363.5,41373.1,41347.4,41364.0,41356.9,0.76673506,36,41220.465000000004,41213.418993959385,75.89499551649614,105.480200519356,100.88421546070258,4.595985058653426,41431.82463923734,41220.465,41009.10536076265
1702405860,41364.1,41364.1,41302.5,41302.6,41325.6,0.53720399,16,41234.71000000001,41221.91242310611,65.35734736840503,99.6152836197798,100.63042909251803,-1.0151454727382259,41427.03191658211,41234.71,41042.388083417885
1702405920,41302.5,41302.6,41264.8,41264.8,41270.6,2.92624785,23,41247.18,41225.99695423886,59.84813763258745,90.86966173414112,98.67827562084264,-7.808613886701522,41411.27577202845,41247.18,41083.08422797155
1702405980,41253.6,41271.1,41253.2,41253.7,41266.5,0.69134461,13,41259.08500000001,41228.635339549444,58.2941912398808,82.09665698915342,95.3619518945048,-13.265294905351382,41384.15757532106,41259.085,41134.012424678935
1702406040,41253.7,41254.0,41237.2,41237.3,41250.6,26.49273069,59,41265.96,41229.46054530664,55.98140886616905,72.97938367626193,90.88543825085623,-17.906054574594293,41368.30579423799,41265.96,41163.61420576201
1702406100,41238.6,41241.2,41214.0,41214.0,41223.9,13.87175042,34,41267.759999999995,41227.988112420295,52.77767454014851,63.14585747753881,85.33752209619274,-22.19166461865393,41364.993109578885,41267.759999999995,41170.526890421104
1702406160,41215.1,41220.0,41200.0,41200.0,41203.8,5.84423477,20,41265.469999999994,41225.32257790408,50.89303700553953,53.60510780643381,78.99103923824096,-25.38593143180715,41366.737647347356,41265.469999999994,41164.20235265263
1702406220,41199.9,41254.0,41193.5,41254.0,41200.3,8.81342085,28,41265.16499999999,41228.05376096084,57.23617979837267,49.826969371162704,73.1582252648253,-23.3312558936626,41366.53219932599,41265.16499999999,41163.797800673994
1702406280,41238.4,41254.0,41238.4,41254.0,41251.3,0.16167841,10,41268.515,41230.52483134552,57.23617979837267,46.299060689721955,67.78639234980463,-21.487331660082674,41363.55918498015,41268.515,41173.47081501985
1702406340,41254.0,41286.3,41253.9,41286.3,41264.4,0.51224886,23,41271.88,41235.83675216976,60.75296909143715,45.58404322489514,63.34592252482273,-17.761879299927593,41364.40577153574,41271.88,41179.35422846425
1702406400,41278.1,41278.1,41252.8,41252.8,41270.8,0.16935406,11,41270.71000000001,41237.45229958217,55.64203989028764,41.83200340800977,59.04313870146014,-17.21113529345037,41363.57883005876,41270.71000000001,41177.84116994125
1702406460,41252.8,41252.8,41252.8,41252.8,41252.8,1.13335799,12,41270.354999999996,41238.91398533625,55.64203989028764,38.41565308529243,54.91764157822659,-16.50198849293416,41363.440433322125,41270.355,41177.26956667788
1702406520,41252.7,41252.8,41252.7,41252.8,41252.7,0.04144977,8,41270.97,41240.236462923276,55.642039890287656,35.30124011922453,50.994361286426184,-15.693121167201653,41363.4186689755,41270.97000000001,41178.521331024516
1702406580,41252.7,41252.8,41240.1,41240.1,41249.6,0.31828939,13,41270.19,41240.223466454394,53.51054311234657,31.44577423276496,47.08464387569394,-15.63886964292898,41363.40094139304,41270.19000000001,41176.97905860698
1702406640,41240.1,41240.1,41238.1,41238.1,41239.9,10.15358508,6,41269.939999999995,41240.021231553976,53.16514528585429,27.90720951565163,43.24915700368548,-15.341947488033853,41363.466518141555,41269.94000000001,41176.413481858464
1702406700,41238.1,41238.1,41238.0,41238.1,41238.0,0.5085803,14,41270.14,41239.83825712027,53.16514528585429,24.816798873864172,39.56268537772122,-14.74588650385705,41363.375752776396,41270.14000000001,41176.90424722362
1702406760,41229.4,41230.5,41202.5,41202.5,41210.8,1.82370042,19,41267.215,41236.28223263262,46.913841468585495,19.272838412362034,35.50471598464939,-16.231877572287353,41364.97495649672,41267.21500000001,41169.4550435033
1702406820,41202.5,41224.2,41202.5,41224.2,41208.3,0.01625637,6,41263.15,41235.131543810465,50.71773766289651,16.440700291102985,31.691912845940106,-15.251212554837121,41360.96524418891,41263.15000000001,41165.334755811105
1702406880,41224.2,41291.0,41224.2,41290.9,41273.7,0.09656389,24,41259.54,41240.44282535233,60.16600204673603,19.35522797055455,29.224575870862996,-9.869347900308444,41347.128273159244,41259.54000000001,41171.95172684077
1702406940,41290.9,41308.9,41290.9,41308.9,41291.9,2.44199959,10,41256.594999999994,41246.96255627115,62.26832228869132,22.854014865049976,27.95046366970039,-5.096448804650414,41332.62295469495,41256.59500000001,41180.56704530507
1702407000,41309.0,41309.0,41263.0,41265.7,41290.3,0.59979434,28,41251.68,41248.74707472152,54.79396842101312,21.888631208428706,26.738097177446054,-4.8494659690173485,41309.92975875674,41251.68000000001,41193.43024124327
1702407060,41265.7,41269.0,41261.5,41265.9,41261.8,1.19258188,18,41249.845,41250.3806866528,54.82100638439741,20.898787816964614,25.570235305349765,-4.671447488385152,41303.70999694399,41249.84500000001,41195.98000305603
1702407120,41265.9,41265.9,41265.9,41265.9,41265.9,0.03383411,5,41249.9,41251.85871649539,54.82100638439741,19.88510666618822,24.433209577517456,-4.548102911329234,41303.82817441169,41249.90000000001,41195.97182558833
1702407180,41265.9,41265.9,41265.8,41265.8,41265.8,0.03178217,4,41250.505,41253.18645778154,54.80199939352695,18.85632392223488,23.31783244646094,-4.461508524226062,41304.859925207624,41250.50500000001,41196.1500747924
1702407240,41265.9,41265.9,41265.8,41265.9,41265.8,1.4850853,11,41251.935000000005,41254.397271326154,54.81886912394883,17.843387881563103,22.222943533481374,-4.37955565191827,41306.329899528544,41251.93500000001,41197.54010047148
1702407300,41265.8,41265.8,41249.2,41249.2,41254.5,10.07766105,32,41253.695,41253.90229310461,51.37057352455916,15.514239839656511,20.8812027947164,-5.36696295505989,41305.271136881536,41253.69500000001,41202.11886311848
1702407360,41246.1,41256.6,41243.0,41248.6,41249.4,0.63744474,26,41256.125,41253.397312808935,51.24584879547845,13.46474505081278,19.397911245935678,-5.933166195122897,41301.56770563543,41256.12500000001,41210.68229436458
1702407420,41248.5,41294.7,41246.9,41293.1,41281.3,1.49387885,21,41258.08,41257.178521112844,59.164778907333016,15.25542867720651,18.569414732189845,-3.313986054983335,41306.27002383855,41258.08,41209.88997616145
1702407480,41276.0,41284.1,41253.1,41253.1,41280.9,0.3565888,7,41258.035,41256.790090530674,51.12613907019276,13.293651704414515,17.51426212663478,-4.220610422220265,41306.24185736799,41258.035,41209.82814263202
1702407540,41254.3,41254.3,41248.0,41254.3,41253.3,0.16002136,4,41256.435,41256.552939051566,51.33973831030018,11.700878843061219,16.351585469920067,-4.650706626858849,41302.87495151749,41256.435000000005,41209.99504848252
1702407600,41254.3,41292.7,41254.2,41272.0,41269.3,1.83083169,15,41257.395,41258.02408771332,54.49855855852586,11.73160234093666,15.427588844123386,-3.6959865031867256,41304.28629874112,41257.395000000004,41210.50370125889
1702407660,41262.0,41262.0,41243.8,41243.9,41245.8,1.42983914,13,41256.95,41256.678936502525,49.054226090334026,9.380384541938838,14.218147983686476,-4.837763441747638,41304.17501455441,41256.95,41209.72498544559
1702407720,41242.4,41250.0,41242.4,41250.0,41243.2,0.06122818,7,41256.81,41256.04284731181,50.21687862899705,7.917973052222806,12.958112997393743,-5.040139945170937,41304.09995241708,41256.81,41209.52004758292
1702407780,41250.0,41298.3,41250.0,41274.4,41266.2,1.24619878,18,41258.525,41257.79114756783,54.67287313269431,8.628414499857172,12.09217329788643,-3.4637587980292572,41305.75434997259,41258.525,41211.295650027416
1702407840,41274.5,41274.5,41274.4,41274.4,41274.4,0.0610135,9,41260.340000000004,41259.37294303756,54.6728731326943,9.086698659681133,11.49107837024537,-2.4043797105642373,41307.07758228639,41260.340000000004,41213.60241771362
1702407900,41274.4,41274.4,41224.1,41225.0,41236.4,0.04127863,9,41259.685000000005,41256.09932941493,45.17787629206078,5.401460338638572,10.27315476392401,-4.871694425285439,41307.99178107007,41259.685000000005,41211.37821892994
1702407960,41224.9,41242.2,41219.2,41219.3,41240.3,0.30131483,10,41260.525,41252.59463137541,44.223523691521436,1.9979093994843424,8.618105691036076,-6.620196291551734,41305.27863110351,41260.52500000001,41215.77136889651
1702408020,41224.0,41224.0,41223.9,41223.9,41223.9,0.93485229,10,41260.509999999995,41249.86180933966,45.22906715346366,-0.32450697050080635,6.8295831587287,-7.154090129229506,41305.31249542755,41260.51000000001,41215.70750457247
1702408080,41224.0,41224.0,41216.9,41218.1,41223.8,0.6158433,9,41256.869999999995,41246.83687511683,44.148332876026764,-2.6030439330716035,4.943057740368639,-7.546101673440242,41303.01408299879,41256.87000000001,41210.72591700123
1702408140,41218.0,41250.0,41218.0,41250.0,41227.6,0.0538653,14,41253.925,41247.1381251057,51.07297701804718,-1.8138288019472384,3.5916804319054636,-5.405509233852702,41293.454729290694,41253.925,41214.39527070931
1702408200,41250.0,41254.9,41250.0,41250.1,41250.0,0.55694271,13,41253.145000000004,41247.42020842897,51.093447231506076,-1.1668502370812348,2.639974298108124,-3.806824535189359,41292.32869428051,41253.145000000004,41213.961305719495
1702408260,41250.0,41253.4,41232.4,41253.4,41235.7,0.30080631,16,41252.52,41247.98971238812,51.80996903212838,-0.38341289723757654,2.0352968590389837,-2.4187097562765603,41291.26628236227,41252.520000000004,41213.77371763774
1702408320,41249.8,41256.1,41249.3,41249.7,41249.8,0.2584474,19,41251.71000000001,41248.152596922584,50.909367818056616,-0.06039603101089597,1.6161582810290078,-1.6765543120399038,41289.97794475162,41251.71000000001,41213.44205524839
1702408380,41251.2,41253.8,41251.2,41253.7,41253.7,0.06211247,11,41251.104999999996,41248.680921025196,51.88314452895767,0.5124564542857115,1.3954179156803486,-0.882961461394637,41288.84169168693,41251.104999999996,41213.36830831306
1702408440,41253.7,41256.1,41238.8,41242.4,41244.9,0.57599321,24,41249.93,41248.08273807042,48.930292360876656,0.05400804300006712,1.1271359411442923,-1.0731278981442252,41287.21152890353,41249.93,41212.64847109647
1702408500,41242.3,41242.3,41203.1,41203.2,41232.3,0.10004663,17,41247.63,41243.80819158752,40.350828027283086,-3.4328561885558884,0.21513751520425606,-3.6479937037601444,41290.11981523212,41247.63,41205.14018476787
1702408560,41203.2,41218.6,41203.2,41214.8,41214.9,0.21315819,11,41245.94,41241.045506674425,43.5075021202931,-5.200252880647895,-0.8679405639661744,-4.332312316681721,41290.76559087378,41245.94,41201.114409126225
1702408620,41214.8,41228.0,41211.6,41228.0,41214.1,0.71334506,20,41242.685,41239.80307746734,46.94804775067688,-5.472711794616771,-1.7888948100962938,-3.683816984520477,41282.516006717706,41242.685000000005,41202.853993282304
1702408680,41203.2,41203.2,41203.1,41203.1,41203.1,0.06322598,7,41240.185,41236.307546279975,41.77906206762373,-7.6101344560447615,-2.9531427392859873,-4.656991716758775,41283.23391515422,41240.185000000005,41197.13608484579
1702408740,41203.2,41203.2,41159.4,41159.4,41171.6,1.55286609,16,41235.44,41228.983018062834,34.58269373960313,-12.6840680573805,-4.899327802904891,-7.78474025447561,41290.472223261255,41235.44,41180.40777673875
1702408800,41159.4,41174.8,41159.3,41165.9,41163.1,0.29220649,13,41230.135,41222.97511158066,36.33917516677773,-15.996305858338019,-7.118723413991516,-8.877582444346503,41290.266598160124,41230.135,41170.00340183988
1702408860,41167.9,41172.0,41158.0,41158.1,41161.5,0.30109941,19,41225.845,41216.79652952536,35.120528304219384,-19.03129210287443,-9.501237151768098,-9.530054951106333,41293.24014743588,41225.845,41158.449852564125
1702408920,41158.0,41158.0,41076.7,41076.7,41116.1,2.18353621,38,41217.18,41203.4540029039,25.507098585581637,-27.685696800414007,-13.13812908149728,-14.547567718916728,41309.77552039914,41217.18,41124.58447960086
1702408980,41076.7,41076.8,41076.7,41076.8,41076.7,0.04784156,13,41207.3,41191.39171691305,25.53406574710952,-34.14272957711364,-17.339049180620552,-16.80368039649309,41314.39788045273,41207.3,41100.20211954728
1702409040,41076.8,41076.8,41076.7,41076.8,41076.7,1.72127463,12,41197.42,41180.478220064186,25.53406574710952,-38.81256745541759,-21.633752835579962,-17.17881461983763,41313.97499302312,41197.42,41080.86500697688
1702409100,41076.8,41076.8,41050.1,41050.1,41062.3,0.56683446,30,41188.675,41168.06124672474,22.960249288265043,-44.15887841470976,-26.13877795140592,-18.02010046330384,41320.84031881453,41188.675,41056.509681185475
1702409160,41056.5,41059.6,41042.2,41042.2,41049.6,0.8217999,19,41179.82,41156.07446132238,22.24574463379549,-48.47454793079669,-30.605931947284073,-17.868615983512615,41325.61929492149,41179.81999999999,41034.020705078496
1702409220,41042.2,41049.0,41036.0,41036.0,41041.3,1.04970599,28,41170.425,41144.63879833929,21.675646263286712,-51.7979408800893,-34.84433373384512,-16.95360714624418,41327.43646295334,41170.424999999996,41013.413537046654
1702409280,41032.3,41032.4,41024.1,41024.2,41028.6,0.60999231,19,41160.73,41133.16843659269,20.593921181836823,-54.752759391580184,-38.82601886539213,-15.926740526188055,41328.35576293202,41160.729999999996,40993.10423706797
1702409340,41024.2,41024.2,41015.1,41020.4,41015.8,1.26642143,24,41149.25,41122.428585488626,20.24355839497254,-56.746958973039,-42.4102068869215,-14.3367520861175,41322.21216349479,41149.24999999999,40976.287836505195
1702409400,41015.1,41074.1,41015.1,41054.5,41066.9,2.37963733,13,41139.469999999994,41115.95919639447,31.504983798699744,-54.9424491411628,-44.91665533776976,-10.025793803393036,41310.626899950184,41139.469999999994,40968.3131000498
1702409460,41056.5,41114.1,41054.9,41105.5,41067.1,1.57120081,18,41132.075,41114.963082452145,44.19592874412016,-48.83415854193299,-45.70015597860241,-3.134002563330583,41295.50915646169,41132.075,40968.640843538305
1702409520,41101.3,41128.5,41078.8,41128.5,41088.2,1.57222828,19,41126.015,41116.2523126948,48.802969971491834,-41.657188316981774,-44.891562446278286,3.234374129296512,41280.28507842496,41126.015,40971.74492157504
1702409580,41128.5,41176.8,41128.5,41176.8,41148.6,20.68455291,53,41122.17,41122.018759104816,56.857895329915955,-31.70648870122386,-42.2545476972674,10.548058996043537,41267.067385754504,41122.17,40977.27261424549
1702409640,41176.8,41240.9,41176.8,41221.2,41220.4,31.35348203,62,41121.11,41131.46459157103,62.671874328307744,-20.007148675191274,-37.80506789285217,17.797919217660898,41262.747197085446,41121.11,40979.472802914555
1702409700,41218.6,41243.5,41214.1,41214.1,41230.7,2.18515768,20,41121.655000000006,41139.33463046902,61.250393279498994,-11.179379154229537,-32.479930145127646,21.30055099089811,41264.62906023013,41121.655,40978.68093976987
1702409760,41225.7,41225.7,41214.0,41214.1,41225.1,0.34922667,11,41121.62,41146.45514185292,61.250393279498994,-4.135635180209647,-26.811071152144045,22.675435971934398,41264.503149459444,41121.619999999995,40978.73685054055
1702409820,41214.1,41214.1,41176.8,41187.2,41194.7,0.41374654,17,41119.58,41150.3356045336,55.699266283089585,-0.7157715517823817,-21.592011232071712,20.87623968028933,41257.405086251565,41119.579999999994,40981.754913748424
1702409880,41176.8,41176.8,41176.7,41176.8,41176.7,0.10676766,9,41118.265,41152.85602314944,53.67391078114676,1.142136095011665,-17.045181766655038,18.187317861666703,41253.352175920976,41118.265,40983.17782407902
1702409940,41176.8,41176.8,41176.7,41176.8,41176.7,0.02364812,5,41119.134999999995,41155.136401897114,53.67391078114676,2.5847459482538397,-13.119196223673262,15.703942171927102,41255.4888378652,41119.134999999995,40982.78116213479
1702410000,41176.8,41176.8,41176.7,41176.8,41176.7,0.42141577,22,41119.68,41157.199601716435,53.67391078114676,3.685540038990439,-9.758248971140521,13.44378901013096,41256.86177137645,41119.68,40982.49822862355
1702410060,41176.8,41176.8,41176.7,41176.7,41176.7,0.0940313,14,41120.61,41159.056782505344,53.65048219233783,4.498007887414133,-6.90699759942959,11.405005486843724,41259.06726993867,41120.61,40982.15273006133
1702410120,41176.8,41176.8,41176.7,41176.8,41176.7,0.0939785,19,41125.615000000005,41160.74661274293,53.67225972585382,5.091274630336557,-4.507343153476361,9.598617783812918,41264.59723303034,41125.615000000005,40986.63276696967
1702410180,41176.8,41176.8,41176.7,41176.7,41176.7,0.08211099,11,41130.61,41162.265982957884,53.64511544513357,5.490087324877095,-2.50785705780567,7.997944382682765,41269.39622265441,41130.61,40991.82377734559
1702410240,41176.8,41176.8,41176.7,41176.7,41176.7,0.00530752,6,41135.604999999996,41163.64065124761,53.64511544513357,5.739982315477391,-0.8582891831490578,6.598271498626449,41273.47294369816,41135.604999999996,40997.737056301834
1702410300,41176.7,41176.7,41148.2,41148.3,41149.2,1.34443908,12,41140.515,41162.17963684308,45.98504474984295,3.6048290196122252,0.03433445740319885,3.5704945622090265,41272.73129664454,41140.515,41008.29870335546
1702410360,41148.2,41148.2,41116.7,41119.0,41119.5,16.33296385,37,41144.354999999996,41158.06729047707,39.68851315982594,-0.4464144916200894,-0.06181533240145881,-0.3845991592186306,41269.1811907573,41144.354999999996,41019.52880924269
1702410420,41119.0,41119.1,41066.4,41066.4,41110.6,2.81339314,22,41145.875,41149.33707233639,31.381252259109164,-7.811389727008645,-1.6117302113228962,-6.199659515685749,41266.03976812243,41145.875,41025.71023187757
